filepath,label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
images\9\9.392e0536-c0cb-11ed-878a-8cc84b59e01a.jpg,9,0.5291279153784261,1.0,0.2335197379571433,0.8573455889636848,0.05921208736902763,0.6559006527759109,0.020005566269832065,0.4954602458607036,0.0,0.36336858841165537,0.41575441688863357,0.4610915797620971,0.4146233223137842,0.2412730630567308,0.4328608842875977,0.11354585030423278,0.4451338848460088,0.0,0.6279996753009265,0.48388242388220193,0.680286930505478,0.25281183603860674,0.72389874384276,0.11562366796679273,0.7483051421985696,0.000984856799108532,0.799147754135007,0.5537474499977598,0.8971194553619056,0.36960368556761414,0.9236386277717615,0.25400591325121535,0.9248508971149952,0.1524990741277379,0.9528294312949249,0.6655249973179505,1.0,0.5550915575658253,0.9043212629723524,0.582361938162009,0.7928495733418492,0.6230421552415468
images\9\9.3a6375b8-c0cb-11ed-93fa-8cc84b59e01a.jpg,9,0.5328537034698475,1.0,0.23480223588179058,0.848388007597926,0.059576101540143436,0.6494955495417531,0.01984046479206491,0.49509422846093104,0.0,0.3679208459741341,0.4233632414359354,0.44893340569453305,0.4279682169613179,0.23937174507018955,0.4443443505963309,0.11823253695269713,0.455303107321323,0.005917850481226425,0.6408119090201628,0.4732163738401225,0.6939412271819838,0.2513162322957487,0.7437320406638349,0.11766640020143794,0.7793596252923984,0.0,0.8178374531626895,0.5459984582501138,0.8991901972056492,0.37620917764919,0.9174478013874648,0.26796379006451393,0.9209946491834727,0.1691665098025794,0.9783446250439367,0.6576814102611115,1.0,0.5697920919313187,0.8994318205130893,0.5985827635296294,0.7971677189437688,0.632864900499276
images\9\9.3b98ddd5-c0cb-11ed-9184-8cc84b59e01a.jpg,9,0.5430881193168668,1.0,0.23996162375552446,0.8501180565293407,0.059126378725000955,0.646054731541965,0.022285184028472117,0.48734104111836374,0.0,0.3632929301444156,0.4282101346538836,0.45840462791321607,0.4240732294238845,0.24753126897192337,0.4350729216050617,0.12390342789473556,0.43888628004322944,0.01074788588436215,0.6412059307924425,0.4798272475928707,0.6901549654321709,0.25570464712323837,0.7339560111174273,0.11822715000271534,0.7611177642916684,0.0,0.8123500506665289,0.548519490877671,0.899236744130659,0.37429958394496043,0.9157421242194995,0.26206340766342096,0.9110358665099861,0.16343919379508176,0.9658208764073724,0.6579531923895889,1.0,0.5600979873246275,0.8968087950802913,0.5849796268392381,0.7838514201232624,0.6219546643474144
images\9\9.3cd4115b-c0cb-11ed-82e1-8cc84b59e01a.jpg,9,0.5364236522561222,1.0,0.23574039408164796,0.8545164070884013,0.05341038208473983,0.6554895585279554,0.016378147693940436,0.49485979158141424,0.0,0.36523294663649347,0.4120572375291243,0.4679152964648382,0.402621570431599,0.25347850488178053,0.42021642256706243,0.1308082588452999,0.4284197510768018,0.0172507793921645,0.6300128705809971,0.4867844341785445,0.664820457924144,0.25488506738845695,0.7063355538419305,0.1172820865523832,0.7290561068124872,0.0,0.8107095741212575,0.55661624652622,0.8970762767004778,0.3854556465462697,0.9164078985546231,0.2748101027630829,0.9158096625461495,0.17605573331887123,0.9730531694323011,0.6657239595915772,1.0,0.5592138780286185,0.9002458699413766,0.5876662114391926,0.7932430139507166,0.6298561021024278
images\9\9.3e0cd050-c0cb-11ed-bb14-8cc84b59e01a.jpg,9,0.553513558816956,1.0,0.24098888102510616,0.8620877782546208,0.04942263279445727,0.6644151473005704,0.011194870744244953,0.4989760293219819,0.0,0.36635184480269767,0.4129111413245921,0.47371028304443324,0.4010834947478209,0.2556748600489051,0.41943306265365415,0.12981556718021608,0.42749199135811666,0.014561240532409921,0.6313910824703867,0.4922282196660154,0.6694591373016464,0.2621073909151204,0.7106836213961112,0.11997275316412317,0.7324359308649333,0.0,0.8135471764881174,0.560392548454343,0.8975568986068688,0.3862380281051534,0.916816285480146,0.2725799189554255,0.9192691648662743,0.17404844327143396,0.9791132757207778,0.6666889505855855,1.0,0.5639966384321682,0.9062676935111376,0.594937824702884,0.8101984466959696,0.637759854571068
images\9\9.3f41e9c3-c0cb-11ed-b2eb-8cc84b59e01a.jpg,9,0.540680358281203,1.0,0.23385792961140572,0.854533251197558,0.05803383401864417,0.6497009297483723,0.023135686069078055,0.4911866474199253,0.0,0.3628707475070668,0.41488722374048753,0.4611427292982601,0.4026100372217099,0.2540925375970382,0.4108337672139571,0.13129853187409526,0.4127603340781934,0.018543479349084197,0.6298267413139077,0.47857635409100524,0.6660587014245735,0.25569561544111713,0.69993105062691,0.11870008898042328,0.7160545261316299,0.0,0.8057576148901442,0.5429965460067608,0.8884795225837716,0.36622666817861876,0.8998422515004817,0.25262328794412314,0.8883134234983662,0.1512317812327926,0.9673825202615787,0.6494238747449858,1.0,0.5488798784717434,0.894611955574883,0.5751731338373854,0.7772903307060169,0.6125197805217665
images\9\9.407a5761-c0cb-11ed-a471-8cc84b59e01a.jpg,9,0.5377644782337454,1.0,0.22963075682507048,0.8590912764252046,0.051042236064250346,0.6533750375205745,0.0217857932611523,0.4916650723858467,0.0,0.36337954823579083,0.4016874013586928,0.4633659006422203,0.3854069021446051,0.2535704331276161,0.39534907242116624,0.13113131541361692,0.39642852381344246,0.019182084461699327,0.6184277247987408,0.4799650440186432,0.657056729584094,0.25408933030310027,0.6903923769032342,0.11788469721308717,0.7033090150281884,0.0,0.797819397851855,0.545231670993215,0.8803197346057496,0.3641200641890443,0.8853207023421981,0.25214836212384595,0.8675713584950939,0.15183834322337195,0.9634080689451305,0.6527644004789439,1.0,0.5413932337622499,0.8935807122080528,0.5701713082228607,0.7750975896696318,0.6137157903069925
images\9\9.41b01d26-c0cb-11ed-863e-8cc84b59e01a.jpg,9,0.5389657423430133,1.0,0.22143522335450663,0.8521678247294893,0.04082375161946978,0.6454180019590514,0.011732662196127387,0.48789571504869,0.0,0.36173455321339254,0.400982386939909,0.4543982580050808,0.3959040348818413,0.2538457133879588,0.40591864050846466,0.13808704554295415,0.40568832651371844,0.0281309520146503,0.6261965718024144,0.47230420030496323,0.669377346353624,0.2565352827939897,0.704347879990673,0.12303267035179176,0.7217454081445323,0.0,0.815168966071363,0.5377783736938553,0.886927749593851,0.36171478745595753,0.8885690348317731,0.254821775017998,0.8798399913787225,0.15581754127426375,0.9894637307910737,0.6432592552140336,1.0,0.5432928162475341,0.8786517046811916,0.580999157000634,0.7618043074915944,0.6291621947489514
images\9\9.42e574cc-c0cb-11ed-9817-8cc84b59e01a.jpg,9,0.5472373938021917,1.0,0.23226446853688743,0.8556355199083119,0.05205372339055744,0.6536414369979964,0.015800969680511107,0.4935265858675098,0.0,0.36140103585430555,0.4049790355167142,0.4632045659536918,0.38935177489927447,0.2515035304526081,0.39987170813131656,0.12726729483367302,0.40314268256424546,0.01365181756547435,0.6231730699448205,0.4795851263672024,0.6553747972028627,0.25402595017202945,0.6899110618961445,0.11799522070029768,0.7063356986171166,0.0,0.8026576081994423,0.5437690726824645,0.8837923825532423,0.36323425736867576,0.8893468586050366,0.2508681466386056,0.8719984267858438,0.1511062389579207,0.9689028001807324,0.6489836871750748,1.0,0.540442138205745,0.8908952571807159,0.5697516580130771,0.7698827814988143,0.6139382597257045
images\9\9.441caa87-c0cb-11ed-9ccd-8cc84b59e01a.jpg,9,0.5291631814414636,1.0,0.21870059933083677,0.8491988130685223,0.04084236294431825,0.641437518631481,0.013229786972803732,0.48548529624489595,0.0,0.3646088509176663,0.3967377332862668,0.4554828062503977,0.3932652979004236,0.25612734040557245,0.40010561191601696,0.13901043894899726,0.3957895282092209,0.02836936459718866,0.6228872820615139,0.47317117883541504,0.6651833676100436,0.2553811604601968,0.6952530273497453,0.12087419471593296,0.705988320338879,0.0,0.8137930505248941,0.5377907303867921,0.8885683973847381,0.3630630901588747,0.88694872690159,0.2559303096165961,0.8716278048069249,0.15952230570626127,0.989915069218491,0.6435168788686217,1.0,0.5453613775868986,0.8710541815028547,0.5859049124911178,0.7451246815335503,0.6383251278091465
images\9\9.45519c4d-c0cb-11ed-9c0f-8cc84b59e01a.jpg,9,0.5516154266444906,1.0,0.23086869348173003,0.8550137722373877,0.048788941494188415,0.6488742916181404,0.018431484873502574,0.4897378858742649,0.0,0.35936830516238094,0.4151301078555732,0.4613524932782033,0.4021518161665419,0.25693038293187415,0.4064020141384431,0.13827059314078904,0.40296921747544306,0.027589252519775124,0.637952356768232,0.4763941180941113,0.6708106377703911,0.2575161908517836,0.6980361668788797,0.1207286037354498,0.7067469305329235,0.0,0.8224915335420964,0.536648940431222,0.8954169203996505,0.36821088263506757,0.8981045243499421,0.2556349093866887,0.8821069505587742,0.15581669059605752,0.9938767110428606,0.6358597840398152,1.0,0.5401917226901976,0.8778581967587968,0.5759919400060388,0.7540271937573262,0.6239528067224129
images\9\9.468b995f-c0cb-11ed-97db-8cc84b59e01a.jpg,9,0.5563118088542014,1.0,0.23183518862538363,0.8530845111941278,0.04562878509042677,0.6456316871661948,0.011825856617465925,0.4875738458042441,0.0,0.36315443520356816,0.40317751971459126,0.4557456150255143,0.39685716135003046,0.25516089072906223,0.40521104731984925,0.13929975084828966,0.40122127581879674,0.028048131219765154,0.6256565492630515,0.4733011777692469,0.6646229955745416,0.25260427315425416,0.6922958768174955,0.12026620396506628,0.7018520074926556,0.0,0.8139950171328323,0.5379793098495589,0.8850148819443036,0.36119226630812584,0.8842222408991187,0.2558336634130672,0.872581382161181,0.15751872808326514,0.9888619683967591,0.6429389689183903,1.0,0.5407979568217055,0.8696281784133075,0.587321398382538,0.7455564282174416,0.6443378152973495
images\9\9.47c12326-c0cb-11ed-972b-8cc84b59e01a.jpg,9,0.5390053613524488,1.0,0.22189397724977214,0.8536481032793858,0.03963264055548521,0.6479894814703837,0.00912357786912578,0.49053696651598677,0.0,0.3665874993399312,0.39615484614261953,0.4575877625487786,0.38583905117496453,0.2577152325877933,0.39272897382341654,0.14361092247128138,0.389151355995929,0.034966865567411555,0.6202602483793677,0.4766390890927154,0.6552506362196231,0.2517183280548293,0.6838469322760763,0.11857005960472826,0.6937828802070698,0.0,0.8098218005136151,0.5439622223668574,0.8803182209627237,0.36599006028424097,0.8767285214864874,0.2598825097925562,0.8604260279308389,0.16205682773165142,0.9825787457702148,0.6530297466932086,1.0,0.5430829492653689,0.8666012002393133,0.5815186045264553,0.7309837265024014,0.6334290791333511
images\9\9.48fadd36-c0cb-11ed-b065-8cc84b59e01a.jpg,9,0.5394737928318465,1.0,0.21456774452326832,0.8622615529481752,0.03172092693498722,0.6556198349178975,0.0036157865064053224,0.49429318741806677,0.0,0.3658795647607613,0.39833623318180955,0.46987364426386063,0.3808429356923192,0.26492301933644646,0.3873907822209748,0.14396223782417145,0.3841391966116691,0.030980048610571503,0.6214714396084501,0.48426297500373894,0.6494624637559407,0.26078301621160055,0.6735579951080536,0.12155734301200058,0.6785422057851613,0.0,0.8102115133129996,0.5467818264306823,0.8855782757564088,0.36438085020875477,0.8778688711666035,0.2518120346674086,0.8527822277731835,0.15094948527771443,0.9864687226697577,0.6519798906972334,1.0,0.5415211816930816,0.881993567726556,0.5777813008884087,0.7639186656844573,0.628437643866153
images\9\9.4a312e4d-c0cb-11ed-9726-8cc84b59e01a.jpg,9,0.5281208950441452,1.0,0.21383136737076244,0.8541749504814804,0.03127727947876598,0.6454457609094897,0.0008646015349866752,0.48839364565082055,0.0,0.36260298305420846,0.3951744242818581,0.4579577577170329,0.3856549749182137,0.26012663712251155,0.39527943264081794,0.14367223072710947,0.398460106392114,0.03250369199511544,0.6250019014364064,0.47223203818001286,0.655526948138138,0.25695753381076786,0.6839567345933355,0.12167328654860067,0.698132863052907,0.0,0.8181608521968092,0.530897323306102,0.891949342789974,0.35744494476808086,0.8873765722425615,0.24618196798652547,0.8707980095518352,0.14714964046963366,1.0,0.6283588244367979,0.9865343953898387,0.5362047007204948,0.8585189012592661,0.5815189858377751,0.7396047858295636,0.635618467821515
images\9\9.4b687b15-c0cb-11ed-9e5a-8cc84b59e01a.jpg,9,0.5406333867010678,1.0,0.2224522665929501,0.8531995051128156,0.04445071547318751,0.6461189100258429,0.01270411238707349,0.4881836599682354,0.0,0.3636091085010419,0.40020137681075957,0.4644248216646941,0.3859043911279021,0.2659205091589643,0.3931843836026676,0.14722377539786302,0.3943088494453979,0.035651575305525936,0.6203442410839409,0.478418681826028,0.6448617238162153,0.259507499704736,0.672681575077652,0.12134832806263066,0.6868139462560039,0.0,0.8087568197437581,0.5387088994624131,0.8791710339902555,0.3590077396325182,0.8738620962385346,0.246426067141787,0.8526565805488046,0.14692376243102592,0.9887563014240355,0.6400486545461153,1.0,0.5382129385908765,0.8808406953930975,0.5690841283436063,0.7612528171636777,0.611985363166419
images\9\9.4ca2e6c9-c0cb-11ed-b208-8cc84b59e01a.jpg,9,0.6148280745729795,1.0,0.30933430662820527,0.8968468855529047,0.11842374951489258,0.7036610283266466,0.06558694216847634,0.5448473038484924,0.0,0.42201987942091435,0.3660939739159214,0.5040571404075652,0.3225510685803279,0.29241245252124015,0.3148788113482374,0.15999575553006568,0.31138855801716653,0.045563654265625,0.5702498534177602,0.5024881474907167,0.5554030465585514,0.26967339688119885,0.5626594974371208,0.12340604102641586,0.563820815182056,0.0,0.7512868996638269,0.5506663414110902,0.7727492276081979,0.34225902300683403,0.764756085472986,0.21874936924062627,0.7365266141266639,0.11165800952429834,0.9357768186697892,0.6408334539585545,1.0,0.49624523962897027,0.9481854882742609,0.5122044850283436,0.8695098861110597,0.5516307664862959
images\9\9.4dd9fd09-c0cb-11ed-aec1-8cc84b59e01a.jpg,9,0.5950503487558003,1.0,0.30059900773322595,0.8860367504109217,0.11999611699771642,0.6950626806057473,0.06849212599417887,0.5401104842569081,0.0,0.4220363806536038,0.3755203601274499,0.49960973270590137,0.32930128651766133,0.28623299140410524,0.3115588237024511,0.1554515613099038,0.30284560191158016,0.043793517499439105,0.5742027448287571,0.5018981838560489,0.5650772692240131,0.2676653965887962,0.5703029330114868,0.12126711210868554,0.5706122284314772,0.0,0.7496535134867092,0.5504376905959352,0.7824552173010445,0.3393624960159612,0.7726716484521361,0.21373763985059493,0.7389727357768232,0.1096856196179367,0.9291549595268452,0.6382850963728155,1.0,0.4868059226648718,0.9481875540531568,0.4861037689247862,0.8644126202617076,0.5160766437590454
images\9\9.4f117b64-c0cb-11ed-94be-8cc84b59e01a - Copy.jpg,9,0.38963881351856217,1.0,0.6648809567186742,0.8893462508926813,0.8402605883500821,0.7164084940480847,0.9324812775250139,0.5659780607551285,1.0,0.4438579094165015,0.5970388570808567,0.47133572871892093,0.6484966150153885,0.25381265967577893,0.6709902041516972,0.12454913090513742,0.6733573857117293,0.007512975433487583,0.3924461726313812,0.4741325719897129,0.3556055685243799,0.24987156565798657,0.3282024156830738,0.12103004920393833,0.30119763921513376,0.0,0.20919273724244197,0.5353542263473658,0.12869571008564282,0.34898973334602584,0.10849723849060698,0.24112974431449205,0.09316612456710982,0.133420639138617,0.0407852488192432,0.6399789803180392,0.0,0.5466423813673276,0.06734645708182829,0.6028869881848113,0.1362746788900198,0.6687068424961392
images\9\9.4f117b64-c0cb-11ed-94be-8cc84b59e01a.jpg,9,0.38963881351856217,1.0,0.6648809567186742,0.8893462508926813,0.8402605883500821,0.7164084940480847,0.9324812775250139,0.5659780607551285,1.0,0.4438579094165015,0.5970388570808567,0.47133572871892093,0.6484966150153885,0.25381265967577893,0.6709902041516972,0.12454913090513742,0.6733573857117293,0.007512975433487583,0.3924461726313812,0.4741325719897129,0.3556055685243799,0.24987156565798657,0.3282024156830738,0.12103004920393833,0.30119763921513376,0.0,0.20919273724244197,0.5353542263473658,0.12869571008564282,0.34898973334602584,0.10849723849060698,0.24112974431449205,0.09316612456710982,0.133420639138617,0.0407852488192432,0.6399789803180392,0.0,0.5466423813673276,0.06734645708182829,0.6028869881848113,0.1362746788900198,0.6687068424961392
images\A\A.65c0fe28-c0ca-11ed-89bb-683e2670f3d6.jpg,A,0.1997819650740649,1.0,0.5070336840559337,0.8054188979999968,0.7227448273190823,0.4934552539845918,0.8552512767792804,0.24266371856083283,1.0,0.0,0.5618992843257742,0.13972292589988727,0.7373944019411726,0.5706016158577862,0.6697811823432057,0.7621678691262852,0.5927427131388233,0.6838674396336998,0.34764849897236316,0.20810530642738181,0.5783164588933154,0.7499767555285141,0.5120542569665064,0.8881843050066145,0.4322556528096407,0.7502662919277252,0.16365812898274845,0.35978771680567134,0.38161942173135227,0.8505559914460344,0.3288665895770913,0.9627888635329312,0.24719185217522519,0.8300201125848016,0.0,0.5342415532853002,0.15874407202415008,0.8606852796432259,0.15286330210748267,0.9375576014315332,0.08550063707836426,0.8524767188267169
images\A\A.66f6812a-c0ca-11ed-934b-683e2670f3d6.jpg,A,0.18919288137412493,1.0,0.5082625164993246,0.8023699608750889,0.7268190352947623,0.48628269161714427,0.8620057849437588,0.23914310865746774,1.0,0.0,0.5097019969577816,0.1097598099657877,0.6878444122599975,0.4749301394365549,0.655221818102663,0.6866764494545765,0.5940411776605243,0.6301503326684582,0.3088581622914292,0.19485808280072806,0.5460455477062702,0.6790675173373643,0.5067513528789421,0.8203631513657399,0.4270194103740923,0.6934114458618545,0.14182438526059082,0.3609298316494282,0.3654026660881973,0.7853664070945308,0.34076373717725217,0.9036513962564549,0.2616405385920001,0.7853289634051591,0.0,0.545541823290499,0.16749014731828038,0.8268585081610393,0.18338692056267153,0.9065690085322935,0.1198780785760046,0.8343157933362964
images\A\A.682cdd8f-c0ca-11ed-bee9-683e2670f3d6.jpg,A,0.2429592964898046,1.0,0.5566773756350788,0.8203695290753426,0.7565067639262798,0.5065899488419467,0.8712213542639159,0.2495426260587429,1.0,0.0,0.5054608571927566,0.1895326307284479,0.6766766664818342,0.586612220316161,0.6600223156946552,0.7704033126954484,0.6107957642427583,0.6943463773263274,0.2970699523094443,0.27447244072772864,0.5274979828739491,0.8056120686346013,0.5227113870773419,0.9151719945901486,0.4651900059184119,0.7721597627953831,0.13196379999011712,0.43510768459030885,0.35143145222891015,0.8925211301356972,0.35284994732273905,0.9796921870580225,0.2905493259460689,0.8454227014746653,0.0,0.6138739060386776,0.15746370587642855,0.9129802519553691,0.18142176926944767,0.975690700802347,0.12295887401553121,0.8963996313430005
images\A\A.69632fcd-c0ca-11ed-b962-683e2670f3d6.jpg,A,0.6508307280381354,1.0,0.4179997523679812,0.8421683782403933,0.2306603262551848,0.5180219849505975,0.12009204946449575,0.23354250520677883,0.0,0.0,0.4763337305763635,0.17641921826464727,0.3177668235002786,0.6280065130283085,0.35356435337089087,0.7975086069988442,0.41646752925153224,0.7080547752722735,0.6787075156317712,0.2581714799943828,0.5005478858416393,0.7618261535671195,0.5191941899337584,0.8659535416536165,0.568847118182381,0.761955120371064,0.8542998978517923,0.4148698315529773,0.6801286912647805,0.8564185959486409,0.6828828236240946,0.9497709099201675,0.7227024391753853,0.8660124979068483,1.0,0.593531843950986,0.880944329226769,0.9090853633322402,0.8518901287686498,0.9797878311836818,0.8743507398006563,0.9172802825314669
images\A\A.6a9a3b42-c0ca-11ed-ab21-683e2670f3d6.jpg,A,0.7492575999692936,0.8567537810743466,0.494458646770741,0.7249934963178679,0.26364378194935445,0.4745965970433624,0.1299382090618807,0.23805367089190244,0.0,0.0,0.48863120870420407,0.22772627573886145,0.3557587720610357,0.7169971523530179,0.4019308515732408,0.8524393636953572,0.4471892658635971,0.7121455904213194,0.6926423420235013,0.31427271572806104,0.5328197917648584,0.8677642169669457,0.5625816461289551,0.9102976816479447,0.5912601223325482,0.7229386204467547,0.8666820198549086,0.4504139958417532,0.699124548412121,0.9462929422822356,0.7154787043188556,0.9779667989595753,0.7444849409871235,0.8216614328978229,1.0,0.606234822173097,0.8926383155746241,0.9761096021472631,0.8820754725856218,1.0,0.9085664957683716,0.8891723247673777
images\A\A.6bd018a6-c0ca-11ed-96e9-683e2670f3d6.jpg,A,0.14996425150378326,0.7942879437902292,0.4386305448656899,0.6063375482729634,0.6732045962776971,0.3742322378264746,0.8389323738679023,0.19518216030664948,1.0,0.0,0.49250704299523773,0.11686477744486944,0.7647394330651612,0.5383498513399914,0.6959177914118246,0.6390382372332294,0.5872109356635364,0.5471697571346342,0.2986964698917395,0.2591915045328277,0.6253419571404516,0.7748528066935774,0.5459552386782803,0.8140463707634359,0.43390031913522403,0.6837420885264505,0.13978564492431872,0.4593198358442317,0.44068053585159034,0.9145735219847373,0.3757032112490866,0.9271637754513853,0.27173677385269834,0.7776331816852182,0.0,0.6641182289130281,0.22927197714984152,0.9879960171343635,0.1960777943337094,1.0,0.09454272184187465,0.9034622786766942
images\A\A.6d05b12e-c0ca-11ed-b5be-683e2670f3d6.jpg,A,0.14636360863041187,0.8340442980957411,0.42555733156819675,0.6179329626293063,0.662246655747225,0.3715444275315047,0.8321839241910114,0.18316423845174118,1.0,0.0,0.5045754333630571,0.11933853147360028,0.7964199360064823,0.5578279643378584,0.7115632322805795,0.6550857900241268,0.5799007066764785,0.5556907210089777,0.30313653391636686,0.26567922711316827,0.6302027105176697,0.7777602435463328,0.546596775216569,0.8154714050511013,0.4364663849676027,0.6890087291478985,0.13850674622657058,0.47158108373976165,0.4340822654030079,0.9145960050945916,0.3711305792139802,0.930078179201226,0.2713515651285149,0.7906358920195086,0.0,0.6756927919811956,0.22560776613286063,0.9844768206434511,0.18886098429922402,1.0,0.08195550916414475,0.9026924709805018
images\A\A.6e3a9c70-c0ca-11ed-afa5-683e2670f3d6.jpg,A,0.12882975254993478,0.767029860314448,0.40488278292645585,0.5895533684232347,0.6492579113036459,0.3667081137932882,0.8288467921835321,0.1872407517431848,1.0,0.0,0.5018151005739067,0.16834352171241432,0.7697835840001215,0.6015290977994431,0.686785806322632,0.6811161858526185,0.5650800124676131,0.5792610781754868,0.3052880225294324,0.29955203465756836,0.6184942025177323,0.8111947137508111,0.5304030927778526,0.8301967675934838,0.41786896606118323,0.7004941191103587,0.14240515271771612,0.4842402483542075,0.43255890166908273,0.9339074131947365,0.3565111012791113,0.929331540898301,0.2534120390072642,0.7811091063339788,0.0,0.6747113727186642,0.22140325600404565,0.9972898351019744,0.18087043847110623,1.0,0.08013246206256329,0.9000899998474579
images\A\A.6f702d0f-c0ca-11ed-8ce2-683e2670f3d6.jpg,A,0.14472421898999024,0.7850555877002777,0.4115486690078546,0.6120783997532155,0.6533265684691997,0.3795310116773751,0.8263970770161764,0.18672293307849686,1.0,0.0,0.5275934823507801,0.1393536272167957,0.7995473927952879,0.6021135812221867,0.6952556885724921,0.6657042292026595,0.5740163736666017,0.5469261711446668,0.3205629310348616,0.26715066009118943,0.6340363782106919,0.8074836721586537,0.5198957759737164,0.8158558987922743,0.41263613043911995,0.6814742757440461,0.14843354136242723,0.4563157306295859,0.43754908298589795,0.9384369177736194,0.3440838714242207,0.9245948744900483,0.2506661223133726,0.7727294242268197,0.0,0.6534596743327068,0.22111085866165556,1.0,0.1646092280188426,0.9926074846514619,0.06054714537528955,0.8775475145691759
images\A\A.70a60cb8-c0ca-11ed-b22f-683e2670f3d6.jpg,A,0.15093364950633087,0.7594900677306048,0.4250928718354551,0.5795558913842037,0.662364472072411,0.3534695164505389,0.8321138327062226,0.1762460771148745,1.0,0.0,0.516205785001348,0.15245059145343515,0.7739896732558006,0.5982336616288388,0.691510620332377,0.6706775011216775,0.5735148924042233,0.5629614353967554,0.31340858372324554,0.2872210785381209,0.62485926123526,0.8148238976409143,0.5415310509414046,0.8284711387523922,0.4340584443584691,0.6956243234603161,0.14484269951668197,0.47301624332218756,0.4340806019567766,0.9417922076164186,0.3668913780223127,0.9314214190821712,0.2695432732464162,0.7800628457841848,0.0,0.6653308719464398,0.22488485108899164,1.0,0.18906861404439818,0.996520510871811,0.0903334870607229,0.8926143663089906
images\A\A.71db9b97-c0ca-11ed-876d-683e2670f3d6.jpg,A,0.1442461089108125,0.7560415194589931,0.41107539007422333,0.5875568258846736,0.6562696211565593,0.3648925867931264,0.8315725820031615,0.18131064972336286,1.0,0.0,0.5051947330407245,0.18879226325024442,0.7649541233629239,0.6276961097551927,0.6702671812955717,0.6816076223890587,0.554756474029767,0.5622774404491143,0.30593419926160637,0.3195204464417858,0.6047114157564738,0.8271129634298264,0.5082285781213499,0.8282383130864919,0.40779228189639877,0.688027592625755,0.14174618452633897,0.49673757366534194,0.4163980796015909,0.9456918763894494,0.33585349336224385,0.9221057595605193,0.24425574050553217,0.7663774889669508,0.0,0.6743439312499538,0.21157524624383894,1.0,0.16450527817826002,0.9910473132422617,0.06331904754039316,0.8867382379207485
images\A\A.7312a0f4-c0ca-11ed-9003-683e2670f3d6.jpg,A,0.11414790347976078,0.7401463179512807,0.3939195571217416,0.5697398586163286,0.6434370387614056,0.3440978406219715,0.8240345225505515,0.16671796688751378,1.0,0.0,0.5247669394370693,0.17059720945190476,0.7657281232324387,0.5975535115165383,0.6888892381679191,0.6748518435171169,0.5831160310366514,0.5725884987926385,0.323846442872736,0.2996057699545707,0.6240927624688543,0.8172050299702327,0.5355668122523025,0.8421637369051425,0.42627839488066444,0.7109654911756395,0.151236026508296,0.4699137013365514,0.4297381688749479,0.9366481026866208,0.3523317525861221,0.9330770555591245,0.25394261095373494,0.7788232688343079,0.0,0.6468151233313798,0.2121532393777462,0.9878656914238511,0.1554001169471153,1.0,0.047882685858510986,0.9047124343458985
images\A\A.744776dd-c0ca-11ed-a8a4-683e2670f3d6.jpg,A,0.13125135260951892,0.713051274583467,0.3945235898304701,0.5750477453818937,0.6454160183576751,0.3714219516990503,0.8269319964014444,0.18866503014832273,1.0,0.0,0.5257245233526898,0.17528530975963738,0.7660720988675573,0.6397636430236268,0.6777476853686586,0.6854201389653712,0.5678691120493714,0.5545639363895273,0.3203000704799021,0.2979242486169952,0.604478283153167,0.8445291257027199,0.508649971254711,0.8350477616981284,0.4081273432324232,0.6812178927093353,0.1489416157651086,0.4701233425764803,0.4117654222053779,0.9555631426047074,0.3344975299988228,0.9251362201647451,0.24973962600573796,0.7563121393602241,0.0,0.6488570885473901,0.19971021843215012,1.0,0.15253034385176617,0.9777169182222157,0.058967899918966275,0.8503523898796922
images\A\A.757c83e4-c0ca-11ed-893b-683e2670f3d6.jpg,A,0.21675204603457573,0.7575616175190888,0.48306687062689163,0.5913376909432538,0.7258968409428368,0.3822968247797791,0.8724088720231791,0.19817673573052452,1.0,0.0,0.5612757361889738,0.29921520539959723,0.8095522632458035,0.6143171322714539,0.7714465878133354,0.6549631338378739,0.6968063685700681,0.5956151704703879,0.3398672614492734,0.41208982201275185,0.6531140637611623,0.8157993310179807,0.5922091008249243,0.813424077351341,0.4896488048573639,0.723026204661566,0.15365647531380092,0.5636643842428807,0.4544691185460855,0.9142417108030043,0.4167700976488759,0.9069969342538551,0.33281948706288644,0.815187395545312,0.0,0.7248357130262013,0.23193759665443414,0.9882960176318333,0.2186380944794859,1.0,0.12480225221015137,0.9512680213310928
images\A\A.76b12d9c-c0ca-11ed-a847-683e2670f3d6.jpg,A,0.21177963952773132,0.7152806718008689,0.47507419559212233,0.553788107921364,0.7093280620782046,0.35433154388291366,0.8563778289134295,0.17874471809998393,1.0,0.0,0.5518990157038091,0.30378556282304275,0.7893892386907666,0.6148885296195259,0.7767160855146118,0.6610198323913186,0.7202194738402412,0.6112022420510012,0.3353172015838699,0.42248073853170487,0.6561645485320081,0.8177893505861443,0.6112051239153032,0.8144528087869273,0.5083510713761222,0.7218962854372101,0.15356337062789555,0.5716353225493412,0.45625545574157816,0.9101035148957216,0.42108638354115746,0.9016537884691611,0.32879312575937814,0.8091534214824032,0.0,0.7218434130720848,0.22695710431365432,0.986753994737065,0.20335488992772552,1.0,0.09541043258716782,0.9488891713127026
